player,team,games,fgm,fga,ftm,fta,tpm,pts,reb,ast,stl,blk,tov
Kevin Durant,HOU,65,7.971198156682027,15.228317972350231,4.307972350230416,5.01225806451613,2.0689861751152074,22.353433179723503,4.904147465437788,3.953870967741935,0.6897926267281105,0.8672350230414746,2.705506912442396
Dyson Daniels,ATL,73,6.27859520556044,12.381254986316403,1.1896585867731426,1.913186336804935,0.7263797933923516,14.421713758086282,6.877748777653416,5.62799922174183,2.524256432661355,0.5545639867753467,2.140815047519544
Trey Murphy III,NOP,57,7.130769230769231,15.3489010989011,3.3307692307692305,3.759890109890109,3.120879120879121,20.713186813186812,5.441758241758243,3.545604395604396,1.3208791208791206,0.4978021978021978,1.7038461538461538
Jalen Duren,DET,70,6.731246511627907,10.228917829457364,3.6840341085271313,5.001556589147287,0.0,17.13748837209302,11.16336124031008,2.4292899224806206,0.7794697674418605,0.9633674418604652,1.9571379844961239
Derrick White,BOS,72,5.5398352769679295,13.290751457725948,2.115165451895044,2.3449030612244903,2.921400874635569,16.083499271137025,4.345774052478134,5.101610787172011,1.007543002915452,1.2045430029154522,1.6535364431486879
Jalen Johnson,ATL,55,8.737958473282443,17.841715419847336,3.9926693129770996,5.111928549618321,1.712105038167939,23.203396030534353,10.268519083969469,6.979603053435116,1.3080916030534353,0.5777404580152673,3.443551145038169
Desmond Bane,ORL,70,7.195599393019726,14.973596358118362,3.3911987860394532,3.766160849772383,2.208497723823976,20.046737481031865,4.7473444613050075,4.566160849772382,1.0628224582701065,0.46858877086494705,2.1702579666160853
Amen Thompson,HOU,72,6.586927710843375,12.140277108433734,3.2941686746987955,4.4414578313253035,0.325,16.81573493975904,8.125156626506024,4.763481927710843,1.508156626506024,0.8509518072289158,2.2789156626506024
Jalen Brunson,NYK,68,9.328816199376947,19.65467289719626,5.157320872274143,6.160436137071652,2.5208722741433025,26.32383177570094,3.214485981308411,6.939875389408099,0.8423676012461059,0.11199376947040499,2.430373831775701
James Harden,CLE,66,5.796523520485584,13.607908952959026,5.451295902883157,6.205779969650987,2.6181851289833076,19.616321699544763,4.51739908952959,7.226544764795143,1.082153262518968,0.47988619119878595,3.209758725341426
Kel'el Ware,MIL,70,5.380232687609771,9.965905711619138,1.1295850368896299,1.540661085800864,1.1712528480399864,13.099084350441519,10.010469057081322,1.0268154185984395,0.8714884680127856,1.304389536624165,1.0787121926289955
Anthony Davis,WAS,29,8.281852887537994,15.821905896656537,4.388378844984802,5.652392462006079,0.5224924012158055,21.446710759878417,11.153471124620062,3.139308510638298,1.1169726443768997,1.9779240121580546,1.96791537993921
Jayson Tatum,BOS,36,9.494075675675678,21.14756756756757,5.319437837837839,6.437383783783785,3.5534918918918925,27.798032432432436,8.861081081081082,5.628648648648649,1.144864864864865,0.45513513513513515,2.9288432432432434
Kon Knueppel,CHA,71,6.922248060591569,14.573688330979163,2.632196409790176,3.0865199327625423,3.575828330043147,19.95373916652422,5.7067947115703035,3.832334579210508,0.8281335482102017,0.24230392258557107,2.184581825293167
Mikal Bridges,NYK,81,6.388888888888889,13.055555555555555,1.3,1.5666666666666664,2.022222222222222,16.044444444444448,3.677777777777777,3.6888888888888896,1.1333333333333335,0.6555555555555557,1.3111111111111113
Tyrese Haliburton,IND,28,6.667708333333333,14.135416666666666,2.647916666666667,3.0718750000000004,2.9520833333333334,18.959375000000005,3.5958333333333328,9.607291666666667,1.3520833333333333,0.7000000000000001,1.7677083333333334
Evan Mobley,CLE,63,7.095748299319728,12.868027210884353,2.8831632653061225,4.389285714285714,1.0214285714285716,18.09608843537415,9.142687074829933,3.4210884353741493,0.7894557823129252,1.6382653061224488,1.9277210884353742
Alperen Sengun,HOU,71,8.235649769585255,16.005456221198155,3.883465437788018,5.593953917050691,0.504663594470046,20.812940092165896,9.806193548387098,5.853714285714287,1.2115760368663593,0.9944700460829493,3.049069124423963
Onyeka Okongwu,ATL,70,5.335239567233383,10.35146831530139,2.1003091190108196,2.717619783616692,1.3264296754250386,14.157341576506955,7.97805255023184,2.6724884080370943,0.980370942812983,1.0313755795981452,1.4519319938176196
Bam Adebayo,MIA,72,6.267223880597014,13.556417910447761,3.603223880597015,4.688462686567165,1.1669104477611942,17.385044776119404,9.902686567164178,3.6583582089552236,1.2243283582089552,0.7211940298507462,1.6639253731343282
OG Anunoby,NYK,64,6.0761120263591435,12.653706754530477,2.5115321252059313,3.1032948929159803,2.2752883031301487,17.010708401976938,4.971334431630972,2.1917627677100495,1.5469522240527185,0.7731466227347611,1.6372322899505765
Donovan Clingan,POR,72,4.219806558098772,8.058593710957917,1.6112279800898741,2.422608259961252,0.8304311078603528,10.880847232016865,10.77675369137267,1.8874100176580444,0.6088757127839519,1.7255264765172613,1.2492237052625368
Stephen Curry,GSW,48,7.192975951903808,15.70881763527054,3.6563627254509012,3.960591182364729,3.7904208416833667,21.833587174348697,3.4596192384769537,4.5104509018036065,0.8845791583166333,0.34,2.4157715430861724
Jaylen Brown,PHI,65,9.238043648208473,19.354297719869713,4.84117035830619,6.178938762214984,1.8835426710097725,25.163670684039094,6.721881107491859,4.981514657980457,1.138583061889251,0.39964983713355057,3.0480918566775252
Tyler Herro,MIL,45,8.828184037678794,18.646044477947214,3.622801774399851,4.067667704797011,3.268862833154813,24.490170053451806,5.139170048037772,4.954087563231645,0.818259406511294,0.2699699402435222,2.521157426490666
Lauri Markkanen,UTA,40,7.951477832512316,17.30024630541872,4.738669950738916,5.342118226600985,2.837192118226601,23.551724137931036,6.728817733990148,1.8780788177339902,0.8822660098522168,0.46527093596059116,1.4517241379310348
Jaren Jackson Jr.,UTA,55,7.565909090909091,15.91363636363636,3.948863636363636,4.967045454545455,1.884090909090909,20.964772727272724,5.632954545454544,2.0375,1.1545454545454545,1.4670454545454545,2.182954545454546
Michael Porter Jr.,BKN,59,7.556468531468532,15.739335664335664,2.6503496503496504,3.2078671328671335,2.9374125874125876,20.714860139860146,7.045454545454546,2.424125874125874,0.8131118881118882,0.4374125874125874,1.7666083916083917
Jarrett Allen,CLE,63,5.885406301824212,8.900497512437811,2.8945273631840793,4.093034825870647,0.0,14.765339966832505,9.244941956882256,1.9557213930348263,0.9208955223880599,0.8791044776119405,1.2975124378109453
De'Aaron Fox,SAS,65,7.890322580645162,16.553870967741936,3.270967741935484,4.184516129032258,1.9612903225806453,21.02483870967742,4.195483870967742,6.158387096774194,1.385483870967742,0.3419354838709678,2.4858064516129033
Nickeil Alexander-Walker,ATL,78,5.264066852367688,11.633983286908078,2.4008356545961003,2.6894150417827296,2.5033426183844005,15.432311977715877,3.1715877437325903,3.2203342618384405,1.0030640668523676,0.46573816155988856,1.6545961002785514
VJ Edgecombe,PHI,68,5.726255648409645,13.03606931994475,1.9673672960039403,2.3667377271488084,1.9327797041713997,15.352019101252344,5.715006885083153,4.403467545668425,1.443382293184521,0.511046125081682,1.745174806624771
Giannis Antetokounmpo,MIA,45,11.0412546585506,18.071792513644052,6.449945057062537,10.195018391761048,0.32298596732958396,28.883242765042873,11.30242729487645,6.228847007806157,0.974035102383055,1.0124987417338376,3.143628719005425
LaMelo Ball,CHA,52,7.598210899556148,18.71590670190646,2.838481565954833,3.2953961296237764,3.8212925261349944,21.952360803832885,4.922972344788319,7.3121194571747115,1.2208007011944835,0.3026858648311055,3.0987432004079043
Myles Turner,MIL,69,4.728086419753088,10.154166666666669,2.2330246913580254,2.956790123456791,2.062037037037037,13.751234567901237,5.890123456790124,1.476234567901235,0.709567901234568,1.7689814814814813,1.3904320987654322
Jaden McDaniels,MIN,75,5.2642752562225485,10.522840409956075,1.6213762811127377,1.9748169838945826,1.3068814055636893,13.410248901903367,4.6243045387994135,2.310834553440703,1.15095168374817,0.9218155197657394,1.520644216691069
Domantas Sabonis,SAC,38,7.537715762273901,13.049715762273902,3.2831214470284245,4.484361757105943,0.672640826873385,19.087627906976746,13.243927648578811,5.999741602067182,0.7914728682170541,0.39328165374677,3.0530852713178294
